"2023-02-15 [main] INFO  i.e.b.p.GestionePrenotazioniApplication - Starting GestionePrenotazioniApplication using Java 17.0.5 on Cosimos-Air with PID 60441 (/Users/cosimogargiullo/eclipse-workspace/EPICODE-BE/WEEK-6/DAY-3/GestionePrenotazioni/target/classes started by cosimogargiullo in /Users/cosimogargiullo/eclipse-workspace/EPICODE-BE/WEEK-6/DAY-3/GestionePrenotazioni)
""2023-02-15 [main] DEBUG i.e.b.p.GestionePrenotazioniApplication - Running with Spring Boot v2.4.5, Spring v5.3.6
"2023-02-15 [SpringContextShutdownHook] INFO  o.s.s.c.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
""2023-02-15 [SpringContextShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
""2023-02-15 [SpringContextShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
""2023-02-15 [SpringContextShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
""2023-02-15 [main] INFO  i.e.b.p.GestionePrenotazioniApplication - Starting GestionePrenotazioniApplication using Java 17.0.5 on Cosimos-Air with PID 65632 (/Users/cosimogargiullo/eclipse-workspace/EPICODE-BE/WEEK-6/DAY-3/GestionePrenotazioni/target/classes started by cosimogargiullo in /Users/cosimogargiullo/eclipse-workspace/EPICODE-BE/WEEK-6/DAY-3/GestionePrenotazioni)
""2023-02-15 [main] DEBUG i.e.b.p.GestionePrenotazioniApplication - Running with Spring Boot v2.4.5, Spring v5.3.6
""2023-02-15 [main] INFO  i.e.b.p.GestionePrenotazioniApplication - No active profile set, falling back to default profiles: default
""2023-02-15 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
""2023-02-15 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 109 ms. Found 5 JPA repository interfaces.
""2023-02-15 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
""2023-02-15 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
""2023-02-15 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.45]
""2023-02-15 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
""2023-02-15 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 2870 ms
""2023-02-15 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
""2023-02-15 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 5.4.30.Final
""2023-02-15 [main] INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
""2023-02-15 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
""2023-02-15 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
""2023-02-15 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQL10Dialect
""2023-02-15 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
""2023-02-15 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
""2023-02-15 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
""2023-02-15 [main] INFO  o.s.s.c.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
""2023-02-15 [main] INFO  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: 2dfc33eb-8fff-4bfd-812a-680585994cfc

""2023-02-15 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@6e7cb01a, org.springframework.security.web.context.SecurityContextPersistenceFilter@3e3bf77b, org.springframework.security.web.header.HeaderWriterFilter@5b8599c7, org.springframework.security.web.csrf.CsrfFilter@7da1ef46, org.springframework.security.web.authentication.logout.LogoutFilter@31a80c88, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@7841c990, org.springframework.security.web.authentication.ui.DefaultLoginPageGeneratingFilter@7602c65d, org.springframework.security.web.authentication.ui.DefaultLogoutPageGeneratingFilter@236206f8, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@25c06894, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@16602333, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@6bb71265, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@5c04ec8, org.springframework.security.web.session.SessionManagementFilter@69a3944, org.springframework.security.web.access.ExceptionTranslationFilter@17541204, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@30a6984c]
""2023-02-15 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
""2023-02-15 [main] INFO  i.e.b.p.GestionePrenotazioniApplication - Started GestionePrenotazioniApplication in 8.281 seconds (JVM running for 9.067)
""2023-02-15 [main] INFO  i.e.b.p.common.util.AppStartupRunner - Saved Citta: Roma
""2023-02-15 [main] INFO  i.e.b.p.common.util.AppStartupRunner - Saved Edificio: Sede Centrale - Roma
""2023-02-15 [main] INFO  i.e.b.p.common.util.AppStartupRunner - Saved Edificio: Sede Distaccata - Roma
""2023-02-15 [main] INFO  i.e.b.p.common.util.AppStartupRunner - Saved Postazione: P_1_Sede Centrale - Roma
""2023-02-15 [main] INFO  i.e.b.p.common.util.AppStartupRunner - Saved Postazione: P_2_Sede Centrale - Roma
""2023-02-15 [main] INFO  i.e.b.p.common.util.AppStartupRunner - Saved Postazione: P_3_Sede Centrale - Roma
""2023-02-15 [main] INFO  i.e.b.p.common.util.AppStartupRunner - Saved Postazione: P_1_Sede Distaccata - Roma
""2023-02-15 [main] INFO  i.e.b.p.common.util.AppStartupRunner - Saved Postazione: P_2_Sede Distaccata - Roma
""2023-02-15 [main] INFO  i.e.b.p.common.util.AppStartupRunner - Saved Postazione: P_3_Sede Distaccata - Roma
""2023-02-15 [main] INFO  i.e.b.p.common.util.AppStartupRunner - Saved User: Mario Rossi
""2023-02-15 [http-nio-8080-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
""2023-02-15 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
""2023-02-15 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 5 ms
""2023-02-15 [SpringContextShutdownHook] INFO  o.s.s.c.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
""2023-02-15 [SpringContextShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
""2023-02-15 [SpringContextShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
""2023-02-15 [SpringContextShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
""2023-02-15 [main] INFO  i.e.b.p.GestionePrenotazioniApplication - Starting GestionePrenotazioniApplication using Java 17.0.5 on Cosimos-Air with PID 66239 (/Users/cosimogargiullo/eclipse-workspace/EPICODE-BE/WEEK-6/DAY-3/GestionePrenotazioni/target/classes started by cosimogargiullo in /Users/cosimogargiullo/eclipse-workspace/EPICODE-BE/WEEK-6/DAY-3/GestionePrenotazioni)
""2023-02-15 [main] DEBUG i.e.b.p.GestionePrenotazioniApplication - Running with Spring Boot v2.4.5, Spring v5.3.6
""2023-02-15 [main] INFO  i.e.b.p.GestionePrenotazioniApplication - No active profile set, falling back to default profiles: default
""2023-02-15 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
""2023-02-15 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 107 ms. Found 5 JPA repository interfaces.
""2023-02-15 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
""2023-02-15 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
""2023-02-15 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.45]
""2023-02-15 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
""2023-02-15 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 2799 ms
""2023-02-15 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
""2023-02-15 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 5.4.30.Final
""2023-02-15 [main] INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
""2023-02-15 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
""2023-02-15 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
""2023-02-15 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQL10Dialect
""2023-02-15 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
""2023-02-15 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
""2023-02-15 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
""2023-02-15 [main] INFO  o.s.s.c.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
""2023-02-15 [main] INFO  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: b2a86de0-5ff7-4935-893f-c468e82302df

""2023-02-15 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@24d73c51, org.springframework.security.web.context.SecurityContextPersistenceFilter@7bd7c4cf, org.springframework.security.web.header.HeaderWriterFilter@70940cb8, org.springframework.security.web.csrf.CsrfFilter@782e0844, org.springframework.security.web.authentication.logout.LogoutFilter@4987142d, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@811d8d6, org.springframework.security.web.authentication.ui.DefaultLoginPageGeneratingFilter@3e3bf77b, org.springframework.security.web.authentication.ui.DefaultLogoutPageGeneratingFilter@3b95fce9, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@7e0941cc, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@67b20b4c, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@7da1ef46, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@f26cd76, org.springframework.security.web.session.SessionManagementFilter@3810806c, org.springframework.security.web.access.ExceptionTranslationFilter@2f5a092e, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@4d142b53]
""2023-02-15 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
""2023-02-15 [main] INFO  i.e.b.p.GestionePrenotazioniApplication - Started GestionePrenotazioniApplication in 7.689 seconds (JVM running for 8.488)
""2023-02-15 [main] INFO  i.e.b.p.common.util.AppStartupRunner - Saved Citta: Milano
""2023-02-15 [main] INFO  i.e.b.p.common.util.AppStartupRunner - Saved Citta: Torino
""2023-02-15 [main] INFO  i.e.b.p.common.util.AppStartupRunner - Saved Citta: Genova
""2023-02-15 [main] INFO  i.e.b.p.common.util.AppStartupRunner - Saved Citta: Napoli
""2023-02-15 [main] INFO  i.e.b.p.common.util.AppStartupRunner - Saved Citta: Palermo
""2023-02-15 [main] INFO  i.e.b.p.common.util.AppStartupRunner - Saved Citta: Roma
""2023-02-15 [main] INFO  i.e.b.p.common.util.AppStartupRunner - Saved Edificio: Sede Centrale - Roma
""2023-02-15 [main] INFO  i.e.b.p.common.util.AppStartupRunner - Saved Edificio: Sede Distaccata - Roma
""2023-02-15 [main] INFO  i.e.b.p.common.util.AppStartupRunner - Saved Postazione: P_1_Sede Centrale - Roma
""2023-02-15 [main] INFO  i.e.b.p.common.util.AppStartupRunner - Saved Postazione: P_2_Sede Centrale - Roma
""2023-02-15 [main] INFO  i.e.b.p.common.util.AppStartupRunner - Saved Postazione: P_3_Sede Centrale - Roma
""2023-02-15 [main] INFO  i.e.b.p.common.util.AppStartupRunner - Saved Postazione: P_1_Sede Distaccata - Roma
""2023-02-15 [main] INFO  i.e.b.p.common.util.AppStartupRunner - Saved Postazione: P_2_Sede Distaccata - Roma
""2023-02-15 [main] INFO  i.e.b.p.common.util.AppStartupRunner - Saved Postazione: P_3_Sede Distaccata - Roma
""2023-02-15 [main] INFO  i.e.b.p.common.util.AppStartupRunner - Saved User: Mario Rossi
""2023-02-15 [http-nio-8080-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
""2023-02-15 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
""2023-02-15 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 9 ms
""2023-02-15 [SpringContextShutdownHook] INFO  o.s.s.c.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
""2023-02-15 [SpringContextShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
""2023-02-15 [SpringContextShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
""2023-02-15 [SpringContextShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
""2023-02-15 [main] INFO  i.e.b.p.GestionePrenotazioniApplication - Starting GestionePrenotazioniApplication using Java 17.0.5 on Cosimos-Air with PID 67076 (/Users/cosimogargiullo/eclipse-workspace/EPICODE-BE/WEEK-6/DAY-3/GestionePrenotazioni/target/classes started by cosimogargiullo in /Users/cosimogargiullo/eclipse-workspace/EPICODE-BE/WEEK-6/DAY-3/GestionePrenotazioni)
""2023-02-15 [main] DEBUG i.e.b.p.GestionePrenotazioniApplication - Running with Spring Boot v2.4.5, Spring v5.3.6
""2023-02-15 [main] INFO  i.e.b.p.GestionePrenotazioniApplication - No active profile set, falling back to default profiles: default
""2023-02-15 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
""2023-02-15 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 110 ms. Found 5 JPA repository interfaces.
""2023-02-15 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
""2023-02-15 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
""2023-02-15 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.45]
""2023-02-15 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
""2023-02-15 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 2679 ms
""2023-02-15 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
""2023-02-15 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 5.4.30.Final
""2023-02-15 [main] INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
""2023-02-15 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
""2023-02-15 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
""2023-02-15 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQL10Dialect
""2023-02-15 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
""2023-02-15 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
""2023-02-15 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
""2023-02-15 [main] INFO  o.s.s.c.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
""2023-02-15 [main] INFO  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: d253b37c-76de-4da9-bb0c-edf349a4520a

""2023-02-15 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@15405ba1, org.springframework.security.web.context.SecurityContextPersistenceFilter@69c51fdb, org.springframework.security.web.header.HeaderWriterFilter@2cd31214, org.springframework.security.web.csrf.CsrfFilter@1574f323, org.springframework.security.web.authentication.logout.LogoutFilter@58c16efd, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@3c65f2e1, org.springframework.security.web.authentication.ui.DefaultLoginPageGeneratingFilter@8d52313, org.springframework.security.web.authentication.ui.DefaultLogoutPageGeneratingFilter@f6e3b67, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@18d14de3, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@68a97fc1, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@65f3f9e2, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@1dc2c13c, org.springframework.security.web.session.SessionManagementFilter@6b6939e1, org.springframework.security.web.access.ExceptionTranslationFilter@19656e21, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@66576bd2]
""2023-02-15 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
""2023-02-15 [main] INFO  i.e.b.p.GestionePrenotazioniApplication - Started GestionePrenotazioniApplication in 7.354 seconds (JVM running for 8.16)
""2023-02-15 [http-nio-8080-exec-5] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
""2023-02-15 [http-nio-8080-exec-5] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
""2023-02-15 [http-nio-8080-exec-5] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 19 ms
""2023-02-15 [SpringContextShutdownHook] INFO  o.s.s.c.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
""2023-02-15 [SpringContextShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
""2023-02-15 [SpringContextShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
""2023-02-15 [SpringContextShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
""2023-02-15 [main] INFO  i.e.b.p.GestionePrenotazioniApplication - Starting GestionePrenotazioniApplication using Java 17.0.5 on Cosimos-Air with PID 67941 (/Users/cosimogargiullo/eclipse-workspace/EPICODE-BE/WEEK-6/DAY-3/GestionePrenotazioni/target/classes started by cosimogargiullo in /Users/cosimogargiullo/eclipse-workspace/EPICODE-BE/WEEK-6/DAY-3/GestionePrenotazioni)
""2023-02-15 [main] DEBUG i.e.b.p.GestionePrenotazioniApplication - Running with Spring Boot v2.4.5, Spring v5.3.6
""2023-02-15 [main] INFO  i.e.b.p.GestionePrenotazioniApplication - No active profile set, falling back to default profiles: default
""2023-02-15 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
""2023-02-15 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 104 ms. Found 5 JPA repository interfaces.
""2023-02-15 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
""2023-02-15 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
""2023-02-15 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.45]
""2023-02-15 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
""2023-02-15 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 2684 ms
""2023-02-15 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
""2023-02-15 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 5.4.30.Final
""2023-02-15 [main] INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
""2023-02-15 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
""2023-02-15 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
""2023-02-15 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQL10Dialect
""2023-02-15 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
""2023-02-15 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
""2023-02-15 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
""2023-02-15 [main] INFO  o.s.s.c.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
""2023-02-15 [main] INFO  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: 3815ef9e-9c53-4887-b105-389a9b17cbe2

""2023-02-15 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@32050628, org.springframework.security.web.context.SecurityContextPersistenceFilter@594f508f, org.springframework.security.web.header.HeaderWriterFilter@37d8562f, org.springframework.security.web.csrf.CsrfFilter@7ab2e018, org.springframework.security.web.authentication.logout.LogoutFilter@6d57b264, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@7f09ff10, org.springframework.security.web.authentication.ui.DefaultLoginPageGeneratingFilter@782ed745, org.springframework.security.web.authentication.ui.DefaultLogoutPageGeneratingFilter@18d14de3, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@13bf5fd, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@5d32f5db, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@227fc322, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@469bd719, org.springframework.security.web.session.SessionManagementFilter@614ae4eb, org.springframework.security.web.access.ExceptionTranslationFilter@48a61e38, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@23e297d9]
""2023-02-15 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
""2023-02-15 [main] INFO  i.e.b.p.GestionePrenotazioniApplication - Started GestionePrenotazioniApplication in 7.76 seconds (JVM running for 8.524)
""2023-02-15 [http-nio-8080-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
""2023-02-15 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
""2023-02-15 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 6 ms
""2023-02-15 [http-nio-8080-exec-3] ERROR o.a.c.c.C.[.[.[.[dispatcherServlet] - Servlet.service() for servlet [dispatcherServlet] in context with path [] threw exception
"org.springframework.security.web.firewall.RequestRejectedException: The request was rejected because the URL contained a potentially malicious String "//"
	at org.springframework.security.web.firewall.StrictHttpFirewall.rejectedBlocklistedUrls(StrictHttpFirewall.java:456)
	at org.springframework.security.web.firewall.StrictHttpFirewall.getFirewalledRequest(StrictHttpFirewall.java:429)
	at org.springframework.security.web.FilterChainProxy.doFilterInternal(FilterChainProxy.java:196)
	at org.springframework.security.web.FilterChainProxy.doFilter(FilterChainProxy.java:183)
	at org.springframework.web.filter.DelegatingFilterProxy.invokeDelegate(DelegatingFilterProxy.java:358)
	at org.springframework.web.filter.DelegatingFilterProxy.doFilter(DelegatingFilterProxy.java:271)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:189)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:162)
	at org.springframework.web.filter.RequestContextFilter.doFilterInternal(RequestContextFilter.java:100)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:119)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:189)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:162)
	at org.springframework.web.filter.FormContentFilter.doFilterInternal(FormContentFilter.java:93)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:119)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:189)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:162)
	at org.springframework.web.filter.CharacterEncodingFilter.doFilterInternal(CharacterEncodingFilter.java:201)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:119)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:189)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:162)
	at org.apache.catalina.core.StandardWrapperValve.invoke(StandardWrapperValve.java:202)
	at org.apache.catalina.core.StandardContextValve.invoke(StandardContextValve.java:97)
	at org.apache.catalina.authenticator.AuthenticatorBase.invoke(AuthenticatorBase.java:542)
	at org.apache.catalina.core.StandardHostValve.invoke(StandardHostValve.java:143)
	at org.apache.catalina.valves.ErrorReportValve.invoke(ErrorReportValve.java:92)
	at org.apache.catalina.core.StandardEngineValve.invoke(StandardEngineValve.java:78)
	at org.apache.catalina.connector.CoyoteAdapter.service(CoyoteAdapter.java:357)
	at org.apache.coyote.http11.Http11Processor.service(Http11Processor.java:374)
	at org.apache.coyote.AbstractProcessorLight.process(AbstractProcessorLight.java:65)
	at org.apache.coyote.AbstractProtocol$ConnectionHandler.process(AbstractProtocol.java:893)
	at org.apache.tomcat.util.net.NioEndpoint$SocketProcessor.doRun(NioEndpoint.java:1707)
	at org.apache.tomcat.util.net.SocketProcessorBase.run(SocketProcessorBase.java:49)
